,file,HSE bandgap,"dielectric constant, electronic","dielectric constant, ionic","dielectric constant, total",gap type,organic molecule,refractive index,relative energy1,relative energy2,organic_surface_area,organic_volume,organic_globularity,label,organic_furthest_distance_from_center,B_atom,X_atom,B_atom_volume,B_atom_globularity,order,length_est_by_volume,X_atom_0_B_neighbor_area,X_atom_0_B_neighbor_percent,X_atom_1_B_neighbor_area,X_atom_1_B_neighbor_percent,X_atom_2_B_neighbor_area,X_atom_2_B_neighbor_percent,X_atoms_B_neighbor_percent_stdev,X_atoms_B_neighbor_percent_mean,X_atom_0_H_neighbor_area,X_atom_0_H_neighbor_percent,X_atom_1_H_neighbor_area,X_atom_1_H_neighbor_percent,X_atom_2_H_neighbor_area,X_atom_2_H_neighbor_percent,X_atoms_H_neighbor_percent_stdev,X_atoms_H_neighbor_percent_mean,X_atom_0_any_organic_neighbor_area,X_atom_0_any_organic_neighbor_percent,X_atom_1_any_organic_neighbor_area,X_atom_1_any_organic_neighbor_percent,X_atom_2_any_organic_neighbor_area,X_atom_2_any_organic_neighbor_percent,X_atoms_any_organic_neighbor_percent_stdev,X_atoms_any_organic_neighbor_percent_mean,B_atom_H_neighbor_percent,B_atom_X_neighbor_percent,B_atom_any_organic_neighbor_percent,organic_molecule_B_neighbor_percent,organic_molecule_X_neighbor_percent,organic_molecule_any_organic_neighbor_percent,X_atoms_volumes_mean,X_atoms_volumes_stdev,B_atom_surface_area,X_atoms_surface_areas_mean,X_atoms_surface_areas_stdev,X_atoms_globularities_mean,X_atoms_globularities_stdev,contains_F,contains_Cl,contains_Br,contains_I,contains_Ge,contains_Sn,contains_Pb
352,356,3.2689,3.8569,3.3171,7.174,indirect,(CH3)2CHNH3,1.9639,0.2045,0.2862,112.9516704,95.55563257,0.89487465,Isopropylammonium Germanium Iodide,3.807892978,Ge,I,29.20098673,0.888130338,4,2.943076033,18.29361421,0.27969636,8.615392653,0.126894833,10.21870492,0.161363369,0.065437913,0.189318187,41.48032278,0.634204655,58.19178128,0.857098062,49.11976474,0.775649241,0.092088093,0.755650653,41.48032278,0.634204655,58.19178128,0.857098062,49.11976474,0.775649241,0.092088093,0.755650653,0.366395905,0.633604095,0.366395905,0.050101544,0.591507956,0.3583905,100.6385129,1.42E-14,51.63438174,65.54217131,1.8668467,0.905299329,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
353,357,3.3882,3.8625,3.6947,7.5572,indirect,(CH3)2CHNH3,1.9653,0.2075,0.2892,115.0467539,98.63066206,0.897327406,Isopropylammonium Germanium Iodide,3.80474027,Ge,I,28.9770247,0.886567634,7,2.971600746,17.9849177,0.267684006,9.913227383,0.146708571,13.72480479,0.216745717,0.049592749,0.210379431,45.37134511,0.675298248,55.73759761,0.824875993,45.36646295,0.71643908,0.063091322,0.738871107,45.37134511,0.675298248,55.73759761,0.824875993,45.36646295,0.71643908,0.063091322,0.738871107,0.31730006,0.68269994,0.31730006,0.046778238,0.546171884,0.407049878,95.55563257,0,51.46057769,66.02671737,1.918824497,0.89487465,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
354,358,3.2536,3.8588,3.1511,7.0099,indirect,(CH3)2CHNH3,1.9644,0.2045,0.2862,112.9548574,95.56541009,0.894910443,Isopropylammonium Germanium Iodide,3.801615455,Ge,I,29.23192292,0.886586889,5,2.943137172,18.18027475,0.277975871,8.556036921,0.126046465,10.16205491,0.160477807,0.065041745,0.188166714,41.35466253,0.632311585,58.26515278,0.858354935,49.11898804,0.775680466,0.093384093,0.755448995,41.35466253,0.632311585,58.26515278,0.858354935,49.11898804,0.775680466,0.093384093,0.755448995,0.365204185,0.634795815,0.365204185,0.050750557,0.590851387,0.358398056,98.63066206,0,51.76079692,65.53537041,1.86247153,0.897327406,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
355,359,3.3473,3.8864,3.8689,7.7553,indirect,(CH3)2CHNH3,1.9714,0.208,0.2897,114.6424413,97.97867593,0.896519253,Isopropylammonium Germanium Iodide,3.839527174,Ge,I,29.67591458,0.892135946,8,2.965929123,17.18794295,0.258901098,9.919134329,0.146480566,13.45899543,0.21350416,0.046177701,0.206295274,46.02584269,0.693284894,54.67719576,0.807444107,45.98950825,0.729545631,0.047627419,0.743424877,46.02584269,0.693284894,54.67719576,0.807444107,45.98950825,0.729545631,0.047627419,0.743424877,0.340617199,0.659382801,0.340617199,0.038492743,0.561919905,0.399587352,95.56541009,0,51.95839238,65.71433765,1.968237011,0.894910443,1.11E-16,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
356,360,3.2745,4.0375,6.1389,10.1764,indirect,(CH3)2CHNH3,2.0094,0.2071,0.2888,113.9726464,96.94233123,0.895417702,Isopropylammonium Germanium Iodide,3.699455821,Ge,I,26.5078314,0.899676479,6,2.956646351,16.35825777,0.247621274,10.25940755,0.155363453,12.21625887,0.193524118,0.037850942,0.198836282,43.27724625,0.655104414,53.27298595,0.806740059,48.67503861,0.771086632,0.064735711,0.744310368,43.27724625,0.655104414,53.27298595,0.806740059,48.67503861,0.771086632,0.064735711,0.744310368,0.290682892,0.709317108,0.290682892,0.057605422,0.535768944,0.406625634,97.97867593,0,47.78744033,65.07391243,1.377953562,0.896519253,1.11E-16,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
357,361,3.3973,4.0123,4.9499,8.9622,indirect,(CH3)2CHNH3,2.0031,0.2107,0.2924,112.9491547,96.82925668,0.902828824,Isopropylammonium Germanium Iodide,3.662700835,Ge,I,28.7922902,0.90196651,9,2.947387115,16.47780478,0.264338817,9.529707637,0.145926215,13.86366803,0.21848316,0.048749696,0.209582731,40.59655976,0.651254624,47.33689626,0.724858974,48.34279711,0.761853721,0.045969038,0.712655773,40.59655976,0.651254624,47.33689626,0.724858974,48.34279711,0.761853721,0.045969038,0.712655773,0.321099179,0.678168802,0.321099179,0.036186875,0.53110872,0.432704404,96.94233123,0,50.36680439,63.6983571,1.224345135,0.895417702,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
358,362,2.5481,4.4347,3.4998,7.9345,indirect,(CH3)2NH2,2.1059,0.295,0.393,97.58561128,79.61951109,0.917158833,Dimethylammonium Germanium Iodide,3.44021358,Ge,I,27.11668629,0.895321094,1,2.746808848,13.458085,0.206694234,13.47823921,0.211877795,13.89797842,0.2170617,0.0042325,0.21187791,48.81261593,0.749682164,48.09986364,0.756129409,48.2214503,0.753133273,0.002634261,0.752981615,48.81261593,0.749682164,48.09986364,0.756129409,48.2214503,0.753133273,0.002634261,0.752981615,0.24710166,0.75289834,0.24710166,0.014883696,0.765001631,0.220114673,96.82925668,1.42E-14,48.75242956,64.25070947,0.631471086,0.902828824,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
359,363,2.556,4.4403,2.9797,7.42,indirect,(CH3)2NH2,2.1072,0.2958,0.3938,97.1322429,79.87877184,0.923438912,Dimethylammonium Germanium Iodide,3.396116333,Ge,I,27.09145944,0.896760169,2,2.743539322,13.3661583,0.206083746,13.11360324,0.203555592,13.4937163,0.210272035,0.002769756,0.206637124,48.45234993,0.74705398,49.15900567,0.763069489,47.66686533,0.742790833,0.008729864,0.750971434,48.45234993,0.74705398,49.15900567,0.763069489,47.66686533,0.742790833,0.008729864,0.750971434,0.253564926,0.746435074,0.253564926,0.018868966,0.783513189,0.197617845,79.61951109,0,48.64400148,64.48442361,0.283128761,0.917158833,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
360,364,2.5746,4.419,2.7659,7.1849,indirect,(CH3)2NH2,2.1021,0.2943,0.3924,97.31617089,79.65339475,0.919959093,Dimethylammonium Germanium Iodide,3.396180482,Ge,I,27.27249262,0.894360004,0,2.744408217,13.58216458,0.210842158,13.59008416,0.211970972,13.82651442,0.215029225,0.001768825,0.212614118,47.89993219,0.743572573,47.6998671,0.743997394,47.84694329,0.744113146,0.000232401,0.743894371,47.89993219,0.743572573,47.6998671,0.743997394,47.84694329,0.744113146,0.000232401,0.743894371,0.254651004,0.745348996,0.254651004,0.013400767,0.759441421,0.227157812,79.87877184,0,48.99158855,64.27740525,0.125872647,0.923438912,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
361,365,2.2182,4.5957,4.8727,9.4684,indirect,(CH3)2NH2,2.1438,0.2994,0.3975,97.80617585,79.81668856,0.91660072,Dimethylammonium Germanium Iodide,3.41103464,Ge,I,26.85556394,0.899007423,3,2.749632319,14.0168019,0.220862843,14.04167267,0.219662393,13.66991558,0.209570629,0.005064022,0.216698622,49.11337766,0.773879825,48.06835372,0.751962381,49.8725815,0.764586162,0.00898212,0.763476123,49.11337766,0.773879825,48.06835372,0.751962381,49.8725815,0.764586162,0.00898212,0.763476123,0.228381282,0.771618718,0.228381282,0.009278877,0.77457738,0.216143742,79.65339475,0,48.24032689,64.20530469,0.747285146,0.919959093,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
362,366,3.1367,4.3583,43.8022,48.1605,indirect,(CH3)2NH2,2.0876,0.308,0.406,97.50789897,80.23559504,0.922618705,Dimethylammonium Germanium Iodide,3.515342071,Ge,I,24.76335116,0.903557951,6,2.748432407,18.27482525,0.286616241,14.33008895,0.223903595,17.16805038,0.262989114,0.025860298,0.257836317,42.23219111,0.662355548,47.16537563,0.736945681,32.98058976,0.505213806,0.096584377,0.634838345,42.23219111,0.662355548,47.16537563,0.736945681,32.98058976,0.505213806,0.096584377,0.634838345,0.096733904,0.903266096,0.096733904,0.001821051,0.529778401,0.468400549,79.81668856,0,45.47097512,64.34740746,0.667036534,0.91660072,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
363,367,3.1862,4.3842,40.8706,45.2548,indirect,(CH3)2NH2,2.0938,0.3063,0.4043,96.12465452,77.11444666,0.911464395,Dimethylammonium Germanium Iodide,3.546885564,Ge,I,25.76435466,0.903481137,5,2.723341679,18.73769851,0.294355861,13.97008975,0.224731846,15.71384385,0.242698012,0.02951237,0.253928573,41.57693624,0.653143973,45.26463868,0.728156081,35.34308016,0.545868686,0.074806044,0.64238958,41.57693624,0.653143973,45.26463868,0.728156081,35.34308016,0.545868686,0.074806044,0.64238958,0.12041004,0.87958996,0.12041004,0.002532386,0.538412746,0.459054868,80.23559504,0,46.69220945,63.52215976,1.058829067,0.922618705,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
364,368,3.3362,4.045,4.5841,8.6291,indirect,(CH3)2NH2,2.0112,0.3082,0.4062,95.04587581,76.34977228,0.915705641,Dimethylammonium Germanium Iodide,3.636106546,Ge,I,29.3799984,0.893941172,7,2.710113038,17.6172868,0.275434076,16.06427556,0.248044786,11.4294386,0.169987869,0.044674077,0.231155577,43.69658852,0.683165894,42.2499502,0.652371767,49.93583485,0.742686183,0.037487237,0.692741281,43.69658852,0.683165894,42.2499502,0.652371767,49.93583485,0.742686183,0.037487237,0.692741281,0.205192125,0.794807875,0.205192125,0.014406532,0.607643167,0.377950301,77.11444666,0,51.50818426,65.32076634,1.39380633,0.911464395,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
365,369,3.2144,4.3295,4.8894,9.219,indirect,(CH3)2NH2,2.0808,0.3032,0.4013,94.44012434,73.87330476,0.901541668,Dimethylammonium Germanium Iodide,3.57031182,Ge,I,28.02247423,0.904015042,4,2.694453509,17.83384077,0.28552849,13.03844155,0.209284433,13.28057888,0.208738565,0.036071144,0.234517163,40.56351922,0.649441729,46.81979969,0.751520432,46.69788285,0.733977725,0.044564738,0.711646628,40.56351922,0.649441729,46.81979969,0.751520432,46.69788285,0.733977725,0.044564738,0.711646628,0.236957039,0.763042961,0.236957039,0.015301587,0.611498271,0.373200143,76.34977228,0,49.35289854,62.79406191,0.589746382,0.915705641,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
366,370,2.4406,4.4093,3.0229,7.4322,indirect,CH3C(NH2)2,2.0998,0.4167,0.5147,102.9887577,85.53243736,0.911551929,Acetamidinium Germanium Iodide,3.505730107,Ge,I,27.64926329,0.89322625,1,2.818944969,15.60419672,0.238025026,15.61762041,0.239806888,14.22242988,0.224862391,0.006664733,0.234231435,43.95549375,0.670493184,43.7030807,0.67105612,44.84331984,0.708991095,0.01801687,0.683513466,48.65594408,0.742193434,48.05728099,0.737914399,47.7310252,0.754646889,0.007097534,0.744918241,0.170902049,0.827611923,0.172388077,0.005748093,0.73715012,0.257101786,27.64926329,3.55E-15,49.50452534,64.64408726,1.001719104,0.89322625,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
367,371,2.4667,4.3774,2.8466,7.2239,indirect,CH3C(NH2)2,2.0922,0.4165,0.5145,102.5259509,85.75022499,0.917220407,Acetamidinium Germanium Iodide,3.481633983,Ge,I,27.6866794,0.895294846,0,2.815511506,14.87872359,0.225887697,14.77242873,0.224306467,13.63587153,0.214481435,0.005045728,0.221558533,44.44841775,0.674812639,44.38423607,0.673935977,45.44333945,0.714787657,0.019054397,0.687845424,49.0045437,0.743983411,49.07404771,0.745146683,48.55724214,0.763766875,0.009064278,0.750965656,0.211674085,0.785164492,0.214835508,0.010547157,0.782538899,0.206913943,27.6866794,0,49.43469196,65.10067603,1.078116441,0.895294846,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
368,372,2.3129,4.5357,3.9949,8.5306,indirect,CH3C(NH2)2,2.1297,0.4191,0.5171,103.6733733,85.42599461,0.904780993,Acetamidinium Germanium Iodide,3.536231628,Ge,I,26.70708955,0.899816023,3,2.824786604,13.98755226,0.209913912,12.84204393,0.206241729,12.92939079,0.203427547,0.002655759,0.206527729,45.37494523,0.680950612,45.83190964,0.736055129,45.81298209,0.720809102,0.023232277,0.712604948,51.03350387,0.7658697,47.68402501,0.765799886,48.92395255,0.769756272,0.001848823,0.767141953,0.245660239,0.744069523,0.255930477,0.008085971,0.752386499,0.239527531,26.70708955,0,48.01917067,64.15312635,1.832158166,0.899816023,1.11E-16,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
369,373,3.1363,4.3938,5.4104,9.8042,indirect,CH3C(NH2)2,2.0961,0.4172,0.5152,100.3984756,81.16366314,0.902951957,Acetamidinium Germanium Iodide,3.473279085,Ge,I,26.70784644,0.912726513,2,2.778875685,13.252895,0.21650333,12.37258447,0.197192399,16.01477991,0.264148015,0.028138512,0.225947915,43.33141521,0.707875201,45.8375003,0.730551216,38.90348816,0.641674706,0.037706087,0.693367041,46.37586581,0.757610273,45.8375003,0.730551216,40.44561845,0.667110625,0.037928423,0.718424038,0.213826462,0.786173538,0.213826462,0.01607344,0.608520818,0.375405742,26.70784644,3.55E-15,47.34083527,61.5283754,0.891978892,0.912726513,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
370,374,3.1684,4.4175,15.4179,19.8354,indirect,CH3C(NH2)2,2.1018,0.4228,0.5209,102.0521068,81.76389632,0.892694954,Acetamidinium Germanium Iodide,3.512930247,Ge,I,25.98323625,0.9101392,4,2.796337711,16.46676208,0.261870856,11.46618045,0.182314561,12.86605782,0.202665681,0.033745164,0.215617033,38.08604662,0.605682256,40.39895928,0.642351527,47.17233079,0.743056862,0.058078474,0.663696882,39.96110756,0.635501343,40.39895928,0.642351527,49.47198721,0.779280967,0.066222837,0.685711279,0.266193687,0.733806313,0.266193687,0.03713979,0.549584888,0.413275322,25.98323625,0,46.61278055,63.08589001,0.281646166,0.9101392,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
371,375,3.382,4.1995,3.9113,8.1108,indirect,CH3C(NH2)2,2.0493,0.4268,0.5249,100.6400632,82.14366538,0.908020848,Acetamidinium Germanium Iodide,3.533791148,Ge,I,25.44276973,0.89609193,5,2.784814079,14.52237417,0.226877941,13.4198348,0.211948834,11.37155568,0.17040329,0.023893971,0.203076688,43.62618362,0.681556515,40.8203545,0.644704401,44.63377954,0.668839259,0.015283609,0.665033392,44.93342833,0.701979139,41.69315807,0.658489198,44.63377954,0.668839259,0.018549484,0.676435865,0.245127653,0.723411686,0.27435571,0.063291038,0.555442136,0.381266826,25.44276973,3.55E-15,46.68467727,64.68640562,1.474709515,0.89609193,1.11E-16,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
372,376,1.9695,5.3314,6.8292,12.1606,direct,CH3NH3,2.309,0.4647,0.5873,77.49161349,58.9402816,0.945157321,Methylammonium Germanium Iodide,2.969537731,Ge,I,23.49465999,0.897324397,0,2.460024814,16.04143437,0.240443904,16.10099363,0.25235732,14.72953978,0.230200883,0.009053892,0.241000702,46.83033285,0.701936484,45.57692992,0.714345472,46.68252029,0.729578625,0.011304473,0.715286861,46.83033285,0.701936484,45.57692992,0.714345472,46.68252029,0.729578625,0.011304473,0.715286861,0.082833648,0.917166352,0.082833648,0.002034456,0.876732004,0.12123354,82.14366538,0,44.20933367,64.83462279,1.332373966,0.908020848,1.11E-16,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
373,377,2.0292,5.2779,6.9622,12.2401,indirect,CH3NH3,2.2974,0.4649,0.5874,76.71966445,58.68926892,0.951955047,Methylammonium Germanium Iodide,2.984561348,Ge,I,23.64800017,0.897649575,1,2.450666455,14.55715028,0.217464474,15.09945476,0.235012099,14.9895843,0.232728683,0.007789802,0.228401752,49.15097762,0.734250267,46.30550318,0.720711685,46.2319735,0.717798845,0.00716804,0.724253599,49.15097762,0.734250267,46.30550318,0.720711685,46.2319735,0.717798845,0.00716804,0.724253599,0.123718854,0.876281146,0.123718854,0.002863192,0.932267671,0.064869137,58.9402816,0,44.38539807,65.19934384,1.232779555,0.945157321,1.11E-16,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
374,378,2.9739,4.8418,86.4196,91.2614,indirect,CH3NH3,2.2004,0.4744,0.5969,75.62870043,55.89426973,0.934778874,Methylammonium Germanium Iodide,3.030101495,Ge,I,25.68581075,0.903584,2,2.425807042,16.2444622,0.250847694,17.988684,0.294672942,15.16994667,0.233378115,0.025783058,0.259632917,42.89905331,0.662449053,35.27525086,0.577844492,38.98884726,0.599813821,0.035844968,0.613369122,42.89905331,0.662449053,35.27525086,0.577844492,38.98884726,0.599813821,0.035844968,0.613369122,0.130594418,0.869405582,0.130594418,0.015849549,0.615405415,0.368745036,58.68926892,0,46.5919609,63.60204,1.809930146,0.951955047,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
375,379,3.0054,4.609,53.6133,58.2223,indirect,CH3NH3,2.1469,0.4765,0.5991,75.9768634,56.05413917,0.932268693,Methylammonium Germanium Iodide,2.966956161,Ge,I,27.13569889,0.907449851,5,2.430294938,16.3170101,0.263644116,19.01545062,0.297570584,14.92439811,0.223944938,0.030088325,0.261719879,42.2417054,0.682525598,40.3768442,0.631852557,40.01052418,0.600369561,0.033843677,0.638249239,42.2417054,0.682525598,40.3768442,0.631852557,40.01052418,0.600369561,0.033843677,0.638249239,0.129661561,0.870338439,0.129661561,0.014953008,0.664221118,0.320825874,55.89426973,7.11E-15,48.12329725,64.14525543,1.947940903,0.934778874,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
376,380,2.8031,4.9379,16.2524,21.1903,indirect,CH3NH3,2.2221,0.4751,0.5977,75.76489183,57.35431223,0.949277919,Methylammonium Germanium Iodide,2.93701971,Ge,I,23.84076921,0.904659059,4,2.434226685,17.31782353,0.272654108,16.10895472,0.257894268,17.32714132,0.269727779,0.006380946,0.266758718,41.82084415,0.65843291,41.09572446,0.657916789,30.00306425,0.467051069,0.090096861,0.594466923,41.82084415,0.65843291,41.09572446,0.657916789,30.00306425,0.467051069,0.090096861,0.594466923,0.052321018,0.947678982,0.052321018,0.000954928,0.630457723,0.368587349,56.05413917,0,44.28050599,63.40616617,0.7291589,0.932268693,1.11E-16,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
377,381,2.8859,4.94,10.2076,15.1477,indirect,CH3NH3,2.2226,0.4748,0.5974,72.69459462,53.0210417,0.938888574,Methylammonium Germanium Iodide,2.875209245,Ge,I,25.15962809,0.90040271,3,2.380025009,17.84317616,0.276610389,18.87335387,0.30099991,16.80663598,0.255117914,0.018743689,0.277576071,41.79749113,0.647957526,34.45648753,0.549526052,32.48076833,0.493044882,0.064011115,0.563509487,41.79749113,0.647957526,34.45648753,0.549526052,32.48076833,0.493044882,0.064011115,0.563509487,0.079448715,0.920551285,0.079448715,0.002616449,0.535813175,0.461570376,57.35431223,0,46.11582898,64.36221143,1.300493394,0.949277919,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
378,382,2.2305,4.7136,4.4988,9.2124,direct,C(NH2)3,2.1711,0.6319,0.737,94.7378469,77.82907819,0.93051151,Guanidinium Germanium Iodide,3.427136399,Ge,I,26.1574921,0.896837985,2,2.712960677,15.41449156,0.23848834,15.00461747,0.233355352,15.8089379,0.24270773,0.00382416,0.238183807,41.83890779,0.647318897,42.07916545,0.654425112,41.58932705,0.638502802,0.006512738,0.646748937,48.09336169,0.744085912,48.24037249,0.750245658,47.96926521,0.73645121,0.00564228,0.74359426,0.117148446,0.870749087,0.129250913,0.003609191,0.826513344,0.169877466,44.06652517,12.66359873,47.51536575,64.68976251,0.343660657,0.924871711,0.019822838,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
379,383,2.2749,4.8769,5.3151,10.192,indirect,C(NH2)3,2.2084,0.6308,0.7358,97.02406395,77.26110546,0.904159714,Guanidinium Germanium Iodide,3.396400915,Ge,I,25.35512632,0.900447705,1,2.732385938,13.13992754,0.208373997,12.70941548,0.195211019,13.20139996,0.21306151,0.007556283,0.205548842,41.66785899,0.660772162,43.52873672,0.668582208,42.05581981,0.678751989,0.007361276,0.669368786,47.84297662,0.758697659,50.76105896,0.77966749,46.53887748,0.751105454,0.012079207,0.763156868,0.250131101,0.749322634,0.250677366,0.008732928,0.782864838,0.208402234,60.3377609,24.73645814,46.35209403,63.37529655,1.303444316,0.920490242,0.014172214,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
380,384,2.846,4.7264,29.6898,34.4163,indirect,C(NH2)3,2.174,0.6274,0.7324,92.47518266,73.20653813,0.915149509,Guanidinium Germanium Iodide,3.328759164,Ge,I,25.67717237,0.918341966,0,2.672941124,14.24428261,0.23377839,12.7347144,0.208334608,14.41297034,0.237305847,0.012906336,0.226472948,38.61322729,0.633723603,42.34249136,0.692705471,37.86159364,0.623381393,0.030535316,0.649936822,41.95566681,0.688580008,42.39920892,0.693633346,40.99351016,0.674947593,0.007891883,0.685720316,0.212119219,0.787880781,0.212119219,0.014566615,0.635889341,0.349544044,60.0664611,24.31689926,45.8329385,60.93093469,0.159385696,0.908887131,0.006685578,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
381,385,2.1098,5.5546,7.6061,13.1607,indirect,OHNH3,2.3568,0.7466,0.8937,64.88498442,46.27635509,0.960681057,Hydroxylammonium Germanium Iodide,2.777382987,Ge,I,23.0359608,0.892839767,6,2.257165615,16.76706738,0.259394609,16.2866762,0.245107903,17.15680677,0.263285676,0.007815098,0.255929396,35.68523475,0.552067771,36.81087529,0.553988816,36.30687048,0.557159562,0.002099481,0.554405383,42.65792546,0.659938656,43.88710865,0.660483272,43.25502185,0.663784807,0.001699334,0.661402245,0.042862796,0.955689987,0.044310013,0,0.954416163,0.045583837,56.48301235,23.65063697,43.85118804,65.41680568,0.759309254,0.907712928,0.010516913,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
382,386,2.554,5.6608,26.4911,32.1519,indirect,OHNH3,2.3792,0.7303,0.8773,61.45129902,41.75968272,0.947234981,Hydroxylammonium Germanium Iodide,2.751345557,Ge,I,23.04927351,0.903712787,0,2.191475438,18.06519976,0.294213066,17.37719022,0.289902285,17.91506906,0.278868622,0.006461652,0.287661324,34.32650111,0.55904752,32.06784385,0.534985293,28.65899618,0.446110185,0.048571388,0.513380999,35.94387979,0.585388438,35.15714916,0.586523928,32.26429347,0.502230777,0.039471257,0.558047715,0.017734213,0.97870941,0.02129059,0,0.603091557,0.396908443,38.53399456,10.94935126,43.34028232,61.86175657,1.785518088,0.941691634,0.0268551,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
383,387,2.5588,5.6263,13.8687,19.495,indirect,OHNH3,2.372,0.7313,0.8784,61.53046715,41.8477851,0.947346324,Hydroxylammonium Germanium Iodide,2.780692964,Ge,I,23.18939798,0.90507188,1,2.192929588,18.17659518,0.295494663,17.4662958,0.291692806,17.66544954,0.27425542,0.009247354,0.28714763,33.98034649,0.552414297,30.79850073,0.514344954,29.45476781,0.457284129,0.039093849,0.50801446,36.29572544,0.590055127,34.07506691,0.569064672,33.03977245,0.512941187,0.032552529,0.557353662,0.031684694,0.966158769,0.033841231,0,0.614297051,0.385702949,35.5695878,8.754116178,43.45041342,61.93463555,1.874645968,0.933180614,0.019875876,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
384,388,2.4747,5.7211,27.0321,32.7532,indirect,OHNH3,2.3919,0.7341,0.8811,61.95926219,42.12085295,0.944878287,Hydroxylammonium Germanium Iodide,2.863946241,Ge,I,23.02744057,0.906040286,2,2.199600868,16.07880155,0.266882533,16.6452549,0.272482868,15.55691248,0.248598206,0.010198897,0.262654535,30.51137902,0.506440363,29.52658821,0.48335033,33.69004921,0.538364267,0.022555656,0.509384987,33.44793041,0.555182446,34.73871214,0.568672813,34.21305076,0.546721789,0.009039544,0.556859016,0.078198376,0.921801624,0.078198376,0.000635244,0.644033632,0.355331124,35.57433692,8.871995494,43.20164398,61.30420662,0.964226004,0.933577645,0.019471853,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
